file,page,brand,series,model,rating,price_pkr,action
himel.json,36,Himel,Prime Series,HWDYL2D,,2385.00,unchanged
himel.json,37,Himel,Prime V2 Series,HWDPS1G1W,,230.00,unchanged
himel.json,37,Himel,Prime V2 Series,HWDPS2G1W,,460.00,unchanged
himel.json,37,Himel,Prime V2 Series,HWDPS3G1W,,690.00,unchanged
himel.json,37,Himel,Prime V2 Series,HWDPS4G1W,,920.00,unchanged
himel.json,37,Himel,Prime V2 Series,HWDPS5G1W,,1440.00,unchanged
himel.json,37,Himel,Prime V2 Series,HWDPS6G1W,,1670.00,unchanged
himel.json,37,Himel,Prime V2 Series,HWDP20A,20A,1200.00,unchanged
himel.json,37,Himel,Prime V2 Series,HWDPSDB,,535.00,unchanged
himel.json,37,Himel,Prime V2 Series,HWDPBP3,,170.00,unchanged
himel.json,38,Himel,Prime V2 Series,HWDPFS3,,1350.00,unchanged
himel.json,38,Himel,Prime V2 Series,HWDPMFS,13A,870.00,unchanged
himel.json,38,Himel,Prime V2 Series,HWDP213ASSN,13A,2000.00,unchanged
himel.json,38,Himel,Prime V2 Series,HWDPMFSN2USB,,2000.00,unchanged
himel.json,38,Himel,Prime V2 Series,HWDP13ASSN,13A,720.00,unchanged
himel.json,38,Himel,Prime V2 Series,HWDP15SS,15A,800.00,unchanged
himel.json,38,Himel,Prime V2 Series,HWDP2MFSN2USB,,5170.00,unchanged
himel.json,38,Himel,Prime V2 Series,HWDP2G1W22P,,1320.00,unchanged
himel.json,38,Himel,Prime V2 Series,HWDP2G1W2P,,920.00,unchanged
himel.json,38,Himel,Prime V2 Series,HWDPTEL,,630.00,unchanged
himel.json,38,Himel,Prime V2 Series,HWDP2TEL,,980.00,unchanged
himel.json,38,Himel,Prime V2 Series,HWDPTV,,690.00,unchanged
himel.json,38,Himel,Prime V2 Series,HWDP2TV,,1140.00,unchanged
himel.json,38,Himel,Prime V2 Series,HWDPCOM,,1550.00,unchanged
himel.json,38,Himel,Prime V2 Series,HWDP2COM,,2380.00,unchanged
